Tool,Data,Technology,Individual,Chr,MeanCov,RawRealigned,WhDowns,WhDownsTimeSec,Merge,MergeE,MergeM,MergeT,MergeN,MergeTimeSec,MergeMaxMemMB,RndDowns,RndDownsSeed,RndDownsMaxCov,RndDownsTimeSec,RndDownsMaxMemMB,FurtherMerging,Epsilon,Alpha,BalThr,BalRatio,SwErrRatePerc,HamDistPerc,MecScore,PhasTimeSec,PhasMaxMemMB,CleanFinish,FeasibleSoln
HapChat,sim,pacbio,child,chr1,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,19.08,176.86328125,no,0.05,0.001,N,0,0.02827,0.26950,563670,5930.0,943.86328125,yes,yes
HapChat,sim,pacbio,child,chr21,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,14.57,419.3828125,yes,1,15,2.34,28.94140625,no,0.05,0.1,N,0,0.02329,0.58731,52770,1.0,2.55859375,yes,yes
HapChat,ashk,pacbio,child,chr1,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,20.32,191.390625,no,0.05,0.1,N,0,0.23758,1.34634,481230,124.65,63.6171875,yes,yes
HapChat,ashk,pacbio,child,chr1,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,21.22,191.06640625,no,0.05,0.01,N,0,0.23987,1.46021,380040,212.0,26.3984375,yes,yes
HapChat,sim,pacbio,child,chr21,15,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,1.87,25.9296875,no,0.05,0.1,N,0,0.04670,0.64436,75090,3.37,4.2734375,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,118.6,3158.08984375,yes,1,20,17.87,174.4453125,no,0.05,0.1,N,0,0.24367,1.50143,433710,13.14,6.21875,yes,yes
HapChat,ashk,pacbio,child,chr1,55,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,32.49,269.18359375,no,0.05,0.01,N,0,0.23928,1.42746,474930,1371.45,174.25,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,6.84,51.53515625,no,0.05,0.1,N,0,0.05803,0.16924,126750,143.07,95.55859375,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,30,15.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.43018,1.71577,107190,1859.0,775.0703125,yes,yes
HapChat,sim,pacbio,child,chr21,30,realigned,25,11.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.02326,0.58717,104130,218.32999999999998,112.4765625,yes,yes
HapChat,sim,pacbio,child,chr21,40,realigned,20,12.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.03484,0.10158,82890,37.88,20.9453125,yes,yes
HapChat,sim,pacbio,child,chr1,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,129.02,3180.41015625,yes,1,15,22.95,172.61328125,no,0.05,0.01,N,0,0.02389,0.24411,305460,17.38,5.4765625,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,6.14,196.1015625,yes,1,20,1.62,21.04296875,no,0.05,0.01,N,0,0.40931,1.56038,51990,6.18,5.73828125,yes,yes
HapChat,sim,pacbio,child,chr1,35,realigned,15,58.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.03261,0.29895,352080,5.47,3.7890625,yes,yes
HapChat,ashk,pacbio,child,chr1,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,12.24,115.83984375,no,0.05,0.1,N,0,0.26734,1.55337,421500,180.18,206.75390625,yes,yes
HapChat,ashk,pacbio,child,chr21,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,11.93,307.94921875,yes,1,15,2.68,26.9609375,no,0.05,0.1,N,0,0.39655,1.19733,53370,0.94,2.34765625,yes,yes
HapChat,sim,pacbio,child,chr21,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,11.99,329.35546875,yes,1,15,2.34,27.28515625,no,0.05,0.001,N,0,0.03494,0.59867,52740,9.45,6.953125,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,6.5,49.2109375,no,0.05,0.1,N,0,0.43013,1.98758,106890,158.25,92.90234375,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,8.47,248.59375,yes,1,20,1.65,25.12890625,no,0.05,0.001,N,0,0.38538,1.18684,62640,53.78,29.625,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,28.23,756.28125,yes,1,30,3.33,39.46484375,no,0.05,0.1,N,0,0.05800,0.16924,107400,58.9,35.26171875,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,18.77,177.09375,no,0.05,0.001,N,0,0.24442,1.45233,382500,854.75,88.66796875,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,25,14.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.43018,1.71577,88320,1066.32,417.5546875,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,30,20.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.45291,2.13318,107340,1913.44,929.69140625,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,15,6.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.39604,1.19706,50430,1.06,2.62109375,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,13.63,369.26171875,yes,1,25,2.67,28.46484375,no,0.05,0.001,N,0,0.39604,1.19706,81720,449.31,192.109375,yes,yes
HapChat,sim,pacbio,child,chr21,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,3.44,31.73046875,no,0.05,0.001,N,0,0.02331,0.02259,63090,13.77,8.1875,yes,yes
HapChat,ashk,pacbio,child,chr1,15,realigned,15,29.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.27482,1.44983,257670,16.33,4.5703125,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,5.9,49.23828125,no,0.05,0.1,N,0,0.43053,1.98758,67800,3.9,4.578125,yes,yes
HapChat,ashk,pacbio,child,chr21,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,4.51,41.28515625,no,0.05,0.1,N,0,0.41914,1.42292,87240,29.44,71.50390625,yes,yes
HapChat,sim,pacbio,child,chr21,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,4.36,42.36328125,no,0.05,0.01,N,0,0.04655,0.79025,83910,42.03,19.69921875,yes,yes
HapChat,sim,pacbio,child,chr1,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,77.28999999999999,1984.39453125,yes,1,20,15.53,148.16015625,no,0.05,0.1,N,0,0.03261,0.16212,412770,11.21,4.9765625,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,7.01,51.3515625,no,0.05,0.001,N,0,0.05806,0.16924,105810,1250.58,643.2734375,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,9.59,265.578125,yes,1,20,2.31,25.59375,no,0.05,0.001,N,0,0.02330,0.58750,64140,62.4,40.8359375,yes,yes
HapChat,sim,pacbio,child,chr21,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,17.48,494.140625,yes,1,15,3.39,30.421875,no,0.05,0.01,N,0,0.04653,0.10161,51660,3.34,3.6171875,yes,yes
HapChat,sim,pacbio,child,chr1,60,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,152.56,4009.12109375,yes,1,20,24.38,188.765625,no,0.05,0.01,N,0,0.01518,0.07783,433620,163.12,24.12890625,yes,yes
HapChat,sim,pacbio,child,chr21,35,realigned,15,8.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.02325,0.09031,62760,1.07,2.58984375,yes,yes
HapChat,ashk,pacbio,child,chr21,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,4.64,41.18359375,no,0.05,0.01,N,0,0.43068,1.43406,106620,2221.46,914.61328125,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,4.37,43.765625,no,0.05,0.01,N,0,0.41919,1.70525,70380,42.17,20.953125,yes,yes
HapChat,ashk,pacbio,child,chr21,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,3.16,30.953125,no,0.05,0.001,N,0,0.38484,1.18644,88200,1185.73,516.22265625,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,20,5.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.38538,1.18684,70470,28.92,15.8046875,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,8.47,248.59375,yes,1,30,1.69,25.16796875,no,0.05,0.01,N,0,0.38538,1.18684,66000,50.18,70.42578125,yes,yes
HapChat,sim,pacbio,child,chr21,15,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,6.73,205.15234375,yes,1,20,1.71,21.4140625,no,0.05,0.1,N,0,0.03502,0.61038,55290,1.29,3.37890625,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,20,9.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.39604,1.19706,69690,35.29,17.70703125,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,20,14.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.05802,0.16928,85380,155.4,75.68359375,yes,yes
HapChat,sim,pacbio,child,chr1,25,realigned,30,65.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.03488,0.34989,572370,4370.0,2202.18359375,yes,yes
HapChat,sim,pacbio,child,chr21,30,realigned,30,11.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.02326,0.58717,123600,1728.39,701.09765625,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,25.15,190.609375,no,0.05,0.001,N,0,0.02176,0.18109,344880,69.85,15.38671875,yes,yes
HapChat,sim,pacbio,child,chr1,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,15.88,161.75390625,no,0.05,0.01,N,0,0.03265,0.35593,629160,7754.0,758.0234375,yes,yes
HapChat,ashk,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.2,598.03125,yes,1,30,3.54,37.75,no,0.05,0.01,N,0,0.44150,2.13318,106650,867.75,342.98046875,yes,yes
HapChat,sim,pacbio,child,chr21,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,17.48,494.140625,yes,1,15,3.39,30.421875,no,0.05,0.1,N,0,0.03490,0.66614,51720,0.9,2.5625,yes,yes
HapChat,sim,pacbio,child,chr1,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,113.97999999999999,2664.8671875,yes,1,25,19.44,164.71875,no,0.05,0.01,N,0,0.02171,0.34094,513420,632.64,88.921875,yes,yes
HapChat,sim,pacbio,child,chr1,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,10.63,116.19921875,no,0.05,0.1,N,0,0.05683,0.48090,330930,8.52,3.37109375,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,82.75,1966.25,yes,1,20,13.22,148.98828125,no,0.05,0.1,N,0,0.25299,1.72185,407040,13.09,4.921875,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,30,19.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.05802,0.16928,127260,1891.19,997.71484375,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,15,60.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.02607,0.25682,350700,62.98,13.578125,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,15,73.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.02169,0.27769,357480,19.94,6.65234375,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,90.66,2314.5703125,yes,1,30,17.24,156.34375,no,0.05,0.1,N,0,0.02607,0.25682,539940,251.71,273.28515625,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,25,6.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.02330,0.58750,97200,843.41,379.375,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,25,126.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.23482,1.41272,474630,1103.49,127.0546875,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,2.46,28.1171875,no,0.05,0.1,N,0,0.37374,1.17567,69840,4.28,5.171875,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,90.66,2314.5703125,yes,1,15,16.5,156.390625,no,0.05,0.01,N,0,0.02174,0.10316,308850,18.82,5.796875,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,26.77,176.89453125,no,0.05,0.01,N,0,0.24205,1.50477,570210,9984.0,932.875,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,82.75,1966.25,yes,1,25,12.96,148.69921875,no,0.05,0.001,N,0,0.24423,1.50899,468630,2458.21,335.0546875,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,4.37,43.765625,no,0.05,0.001,N,0,0.41919,1.70525,70380,175.34,75.57421875,yes,yes
HapChat,ashk,pacbio,child,chr1,45,realigned,30,119.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.24373,1.47211,575640,9420.0,849.453125,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,3.34,33.703125,no,0.05,0.01,N,0,0.38462,1.18604,70500,40.87,20.515625,yes,yes
HapChat,ashk,pacbio,child,chr1,60,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,38.16,283.80078125,no,0.05,0.1,N,0,0.23730,1.32230,278220,6.56,4.0390625,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,25,126.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.23917,1.40851,474630,5400.0,495.296875,yes,yes
HapChat,ashk,pacbio,child,chr1,20,realigned,20,44.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.26515,1.54281,352650,14.98,5.54296875,yes,yes
HapChat,ashk,pacbio,child,chr1,55,realigned,15,77.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.24338,1.48823,278730,61.8,9.08203125,yes,yes
HapChat,sim,pacbio,child,chr1,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,129.02,3180.41015625,yes,1,20,15.92,172.60546875,no,0.05,0.1,N,0,0.02605,0.28619,428190,11.47,4.84765625,yes,yes
HapChat,ashk,pacbio,child,chr1,20,realigned,25,48.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.26734,1.55337,399810,49.35,18.69921875,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,2.21,25.4921875,no,0.05,0.1,N,0,0.39766,1.51515,64800,3.75,4.85546875,yes,yes
HapChat,sim,pacbio,child,chr21,25,realigned,15,6.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.03492,0.59867,63420,4.05,4.4921875,yes,yes
HapChat,sim,pacbio,child,chr21,35,realigned,25,12.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.02325,0.09031,103980,217.12,109.87109375,yes,yes
HapChat,sim,pacbio,child,chr21,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,14.57,419.3828125,yes,1,30,2.33,28.93359375,no,0.05,0.1,N,0,0.02326,0.58717,90210,39.67,242.19140625,yes,yes
HapChat,sim,pacbio,child,chr1,45,realigned,20,86.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.02171,0.35146,468420,14.87,7.53125,yes,yes
HapChat,sim,pacbio,child,chr1,35,realigned,20,71.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.03695,0.35369,461160,15.12,7.15234375,yes,yes
HapChat,ashk,pacbio,child,chr1,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,88.02,2291.25,yes,1,20,16.01,157.8671875,no,0.05,0.01,N,0,0.24406,1.47483,418140,144.12,17.5859375,yes,yes
HapChat,sim,pacbio,child,chr1,45,realigned,15,69.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.01954,0.33462,355200,5.57,3.9453125,yes,yes
HapChat,ashk,pacbio,child,chr1,40,realigned,30,120.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.24179,1.45157,575880,641.08,456.5625,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,18.25,176.71875,no,0.05,0.01,N,0,0.25119,1.58533,282420,26.5,5.234375,yes,yes
HapChat,sim,pacbio,child,chr21,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,20.43,573.71875,yes,1,15,3.79,31.97265625,no,0.05,0.1,N,0,0.04650,0.12415,51120,0.88,2.5703125,yes,yes
HapChat,sim,pacbio,child,chr1,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,26.66,254.40234375,no,0.05,0.001,N,0,0.01956,0.29463,464610,892.71,143.54296875,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,15,6.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.39604,1.19706,50430,12.07,7.4765625,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,2.89,28.94921875,no,0.05,0.001,N,0,0.02332,0.58750,62010,13.59,8.2109375,yes,yes
HapChat,sim,pacbio,child,chr1,30,realigned,20,64.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.02829,0.32644,451260,752.57,76.9765625,yes,yes
HapChat,ashk,pacbio,child,chr1,60,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,155.29,3967.71875,yes,1,15,23.32,190.78515625,no,0.05,0.01,N,0,0.24567,1.45886,307680,21.09,4.421875,yes,yes
HapChat,sim,pacbio,child,chr1,25,realigned,15,43.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.03488,0.34989,338340,19.84,5.42578125,yes,yes
HapChat,sim,pacbio,child,chr21,40,realigned,25,14.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.03484,0.10158,104040,23.72,57.34765625,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,2.89,28.94921875,no,0.05,0.01,N,0,0.02332,0.58750,62010,5.15,4.38671875,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,4.3,43.734375,no,0.05,0.001,N,0,0.41973,1.70602,51870,13.89,8.796875,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,37.85,268.890625,no,0.05,0.1,N,0,0.02388,0.33244,579810,131.51,106.71875,yes,yes
HapChat,sim,pacbio,child,chr21,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,5.43,39.3359375,no,0.05,0.01,N,0,0.02328,0.58717,82920,42.89,23.3984375,yes,yes
HapChat,ashk,pacbio,child,chr1,60,realigned,25,132.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.24321,1.50064,473430,5478.0,742.7265625,yes,yes
HapChat,ashk,pacbio,child,chr1,40,realigned,20,80.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.23961,1.44946,378930,187.98,21.9609375,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.45,663.8046875,yes,1,20,3.79,38.01953125,no,0.05,0.001,N,0,0.05807,0.16930,71610,111.92,44.28125,yes,yes
HapChat,ashk,pacbio,child,chr1,55,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,137.27,3549.21875,yes,1,15,16.86,182.25,no,0.05,0.01,N,0,0.23934,1.39173,304860,17.99,4.3828125,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,118.6,3158.08984375,yes,1,30,16.08,174.1328125,no,0.05,0.1,N,0,0.23921,1.48019,602700,372.62,254.9453125,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,15,6.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.39604,1.19706,50430,3.98,4.12890625,yes,yes
HapChat,sim,pacbio,child,chr1,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,77.28999999999999,1984.39453125,yes,1,25,16.42,148.51171875,no,0.05,0.001,N,0,0.02826,0.26949,472920,2364.74,306.09765625,yes,yes
HapChat,sim,pacbio,child,chr1,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,41.66,1029.44140625,yes,1,25,8.94,103.31640625,no,0.05,0.001,N,0,0.05024,0.32686,338640,415.24,148.66015625,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,2.49,28.12109375,no,0.05,0.1,N,0,0.38538,1.18684,92130,76.08,189.1484375,yes,yes
HapChat,sim,pacbio,child,chr1,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,53.97,1377.99609375,yes,1,25,12.48,112.70703125,no,0.05,0.1,N,0,0.04796,0.84944,397560,29.9,64.859375,yes,yes
HapChat,ashk,pacbio,child,chr1,55,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,137.27,3549.21875,yes,1,30,17.11,182.2265625,no,0.05,0.01,N,0,0.23909,1.44409,626820,4949.0,473.84765625,yes,yes
HapChat,sim,pacbio,child,chr1,30,realigned,25,77.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.02829,0.32644,551010,4804.0,508.8125,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,25,115.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.01952,0.27559,587010,5267.0,753.6484375,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,25,115.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.02385,0.27979,587010,108.35,44.50390625,yes,yes
HapChat,sim,pacbio,child,chr21,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,4.47,42.39453125,no,0.05,0.01,N,0,0.02327,0.09031,103500,282.23,136.62109375,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,9.59,265.578125,yes,1,20,2.31,25.59375,no,0.05,0.01,N,0,0.02330,0.58750,64140,15.32,12.4453125,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,15,3.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.39761,1.20986,51030,10.63,7.26171875,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.51,680.5078125,yes,1,20,3.57,39.09375,no,0.05,0.1,N,0,0.45338,1.84035,76500,2.25,3.28125,yes,yes
HapChat,sim,pacbio,child,chr21,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,3.26,31.7734375,no,0.05,0.01,N,0,0.03495,0.59867,83430,40.33,23.73828125,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,90.66,2314.5703125,yes,1,25,13.7,156.484375,no,0.05,0.001,N,0,0.02390,0.10525,496860,2814.28,333.35546875,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.45,663.8046875,yes,1,20,3.79,38.01953125,no,0.05,0.01,N,0,0.05807,0.16930,71610,28.68,14.73046875,yes,yes
HapChat,sim,pacbio,child,chr1,35,realigned,25,84.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.03695,0.34738,569790,105.66,35.57421875,yes,yes
HapChat,ashk,pacbio,child,chr1,25,realigned,20,54.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.26234,1.47009,371100,662.2,63.9609375,yes,yes
HapChat,ashk,pacbio,child,chr21,35,realigned,15,7.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.43058,1.43389,49830,4.02,3.875,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,21.52,190.89453125,no,0.05,0.1,N,0,0.02610,0.27370,458070,18.54,6.9765625,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,20,15.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.46452,2.14447,69900,155.59,62.09375,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,118.6,3158.08984375,yes,1,25,17.36,174.08203125,no,0.05,0.1,N,0,0.24142,1.38968,535290,77.23,96.37109375,yes,yes
